Item ID,Description,Start date,End date,Series ID,Series,Source
794314,ISAAC RIVER CAMP State School,1971-11-22,1971-11-22,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=794314
794315,ISIS CENTRAL State School,1970-08-26,1970-08-26,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=794315
794316,ISIS CENTRAL MILL State School,1971-06-23,1971-06-23,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=794316
794317,ISIS CENTRAL MILL State School,1972-05-15,1972-05-15,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=794317
794318,ISIS state high school,1971-02-06,1971-03-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=794318
794319,ISISFORD State School,1970-05-19,1970-05-19,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=794319
794320,ISISFORD State School,1971-09-29,1971-09-29,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=794320
794321,ISISFORD State School,1972-04-17,1972-04-17,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=794321
794322,ISISFORD State School,1973-06-27,1973-06-27,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=794322
794323,ITHACA CREEK State School,1971-04-15,1971-04-21,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=794323
794324,ITHACA CREEK State School,1972-05-18,1972-05-23,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=794324
794325,ITHACA CREEK State School,1973-07-31,1973-03-08,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=794325
794326,JACKSON State School,1970-10-09,1970-10-09,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=794326
794327,JACKSON State School,1971-03-22,1971-03-22,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=794327
794328,JACKSON State School,1972-03-27,1972-03-27,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=794328
794329,JACKSON State School,1973-08-06,1973-08-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=794329
